epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.07596000283956528;4.564541816711426;0.001;0.09350000321865082;4.278430938720703
0;0.07106000185012817;4.6089911460876465;0.001;0.08919999748468399;4.35505485534668
1;0.17657999694347382;3.749107837677002;0.001;0.17880000174045563;3.70596981048584
2;0.24728000164031982;3.333573818206787;0.001;0.24529999494552612;3.364450454711914
3;0.3019599914550781;3.0461859703063965;0.001;0.23109999299049377;3.557003974914551
4;0.3469800055027008;2.8066670894622803;0.001;0.2750000059604645;3.201000928878784
5;0.385699987411499;2.6225733757019043;0.001;0.26409998536109924;3.321890115737915
6;0.4223400056362152;2.460308790206909;0.001;0.32089999318122864;2.9961156845092773
7;0.4510200023651123;2.3225858211517334;0.001;0.31439998745918274;3.1047487258911133
8;0.4805999994277954;2.1933441162109375;0.001;0.35100001096725464;2.9062812328338623
9;0.5067600011825562;2.077558755874634;0.001;0.336899995803833;3.1228842735290527
10;0.536080002784729;1.9710897207260132;0.001;0.36039999127388;2.88690185546875
11;0.5598800182342529;1.8671257495880127;0.001;0.36410000920295715;2.942819833755493
12;0.5834800004959106;1.7784770727157593;0.001;0.37040001153945923;3.0199785232543945
13;0.6063799858093262;1.6855404376983643;0.001;0.32670000195503235;3.3280839920043945
14;0.6259999871253967;1.608122706413269;0.001;0.3325999975204468;3.4146218299865723
15;0.6524800062179565;1.5209615230560303;0.0003162278;0.32690000534057617;3.426194190979004
16;0.6683200001716614;1.4511090517044067;0.001;0.36169999837875366;3.177187204360962
17;0.6826199889183044;1.3941723108291626;0.001;0.3691999912261963;3.2023699283599854
18;0.7031199932098389;1.3287403583526611;0.001;0.3499999940395355;3.4968671798706055
19;0.7184600234031677;1.2657191753387451;0.001;0.3140999972820282;3.938537836074829
20;0.7361199855804443;1.21499764919281;0.0003162278;0.3249000012874603;3.9313905239105225
21;0.7482600212097168;1.1718558073043823;0.001;0.3596000075340271;3.523831605911255
22;0.7644000053405762;1.1182838678359985;0.001;0.31779998540878296;4.1391143798828125
23;0.7761600017547607;1.0740877389907837;0.001;0.34119999408721924;3.881777048110962
24;0.7874400019645691;1.0403188467025757;0.001;0.3605000078678131;3.5974698066711426
25;0.7995799779891968;1.003499984741211;0.0003162278;0.3465000092983246;3.9430105686187744
26;0.8052600026130676;0.9831857681274414;0.001;0.34860000014305115;4.013848304748535
27;0.8160399794578552;0.9526975750923157;0.001;0.3328000009059906;4.358181953430176
28;0.8240000009536743;0.9235289096832275;0.001;0.3452000021934509;4.310900688171387
29;0.8315600156784058;0.9103872776031494;0.001;0.3725000023841858;4.0892720222473145
