epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.08622000366449356,4.526690483093262,0.001,0.11379999667406082,4.113498210906982
1,0.1856600046157837,3.6770005226135254,0.001,0.18529999256134033,3.699533224105835
2,0.2515999972820282,3.3025338649749756,0.001,0.23729999363422394,3.3818371295928955
3,0.299699991941452,3.04042911529541,0.001,0.2702000141143799,3.2392351627349854
4,0.34681999683380127,2.815861463546753,0.001,0.30219998955726624,3.058779001235962
5,0.38280001282691956,2.638092279434204,0.001,0.30000001192092896,3.0698859691619873
6,0.4177199900150299,2.469754934310913,0.001,0.30300000309944153,3.155360221862793
7,0.4466800093650818,2.3330330848693848,0.001,0.3427000045776367,2.9001963138580322
8,0.4796000123023987,2.2054390907287598,0.001,0.3490000069141388,2.92317795753479
9,0.5039399862289429,2.0952415466308594,0.001,0.364300012588501,2.8068675994873047
10,0.5296599864959717,1.99481201171875,0.001,0.3474999964237213,3.0301673412323
11,0.5535399913787842,1.8964557647705078,0.001,0.3441999852657318,3.0048649311065674
12,0.575219988822937,1.8048102855682373,0.001,0.3513000011444092,3.146212339401245
13,0.5939599871635437,1.7238879203796387,0.001,0.32670000195503235,3.3607077598571777
14,0.6193600296974182,1.6354116201400757,0.0003162278,0.36329999566078186,2.9383552074432373
15,0.6345800161361694,1.563111424446106,0.001,0.3393999934196472,3.2746548652648926
16,0.6550800204277039,1.4913493394851685,0.001,0.3325999975204468,3.3664448261260986
17,0.6722999811172485,1.4267534017562866,0.001,0.358599990606308,3.1921944618225098
18,0.6899399757385254,1.365779161453247,0.001,0.365200012922287,3.26102614402771
19,0.7106000185012817,1.290712833404541,0.0003162278,0.36070001125335693,3.320970296859741
20,0.724839985370636,1.2371742725372314,0.001,0.34850001335144043,3.497586727142334
21,0.737559974193573,1.1916142702102661,0.001,0.34929999709129333,3.612894058227539
22,0.7538400292396545,1.1422569751739502,0.001,0.3481000065803528,3.764176845550537
23,0.7641000151634216,1.1069759130477905,0.001,0.33730000257492065,3.7929465770721436
24,0.7781000137329102,1.0622575283050537,0.0003162278,0.3199000060558319,4.2811279296875
25,0.7850599884986877,1.0356537103652954,0.001,0.3749000132083893,3.5034050941467285
26,0.8006399869918823,0.9899447560310364,0.001,0.36090001463890076,3.7280755043029785
27,0.8103200197219849,0.9594579935073853,0.001,0.3695000112056732,3.6918070316314697
28,0.817359983921051,0.9372535943984985,0.001,0.36419999599456787,3.85428524017334
29,0.8187999725341797,0.9291303157806396,0.0003162278,0.36390000581741333,4.024467945098877
30,0.8298599720001221,0.8960880637168884,0.001,0.3334999978542328,4.340419769287109
31,0.8347399830818176,0.8819342851638794,0.001,0.33959999680519104,4.3859477043151855
32,0.8458799719810486,0.8535100817680359,0.001,0.37610000371932983,3.9050300121307373
33,0.847000002861023,0.8460936546325684,0.001,0.34450000524520874,4.531949996948242
34,0.8596400022506714,0.811202347278595,0.0003162278,0.35589998960494995,4.15827751159668
35,0.8522999882698059,0.8299065828323364,0.001,0.3564000129699707,4.3919830322265625
36,0.862339973449707,0.800997257232666,0.001,0.3598000109195709,4.2449750900268555
37,0.8623999953269958,0.8095783591270447,0.001,0.34549999237060547,4.704070568084717
38,0.8690999746322632,0.7867199182510376,0.001,0.3465999960899353,4.6159281730651855
39,0.8713200092315674,0.7774513363838196,0.0003162278,0.3695000112056732,4.23292875289917
40,0.8794800043106079,0.7547111511230469,0.001,0.38089999556541443,4.202814102172852
41,0.8779000043869019,0.7617214322090149,0.001,0.3330000042915344,5.069555282592773
42,0.8800399899482727,0.7571509480476379,0.001,0.35089999437332153,4.506794452667236
43,0.873520016670227,0.775213360786438,0.001,0.3605000078678131,4.695075511932373
44,0.8842200040817261,0.7494533658027649,0.0003162278,0.3472999930381775,4.657469272613525
45,0.8891400098800659,0.7324910759925842,0.001,0.36399999260902405,4.658960342407227
46,0.8942400217056274,0.7179176807403564,0.001,0.3506999909877777,4.895744323730469
47,0.8871399760246277,0.7362183332443237,0.001,0.35109999775886536,4.956923484802246
48,0.8916199803352356,0.7238208055496216,0.001,0.37220001220703125,4.370573997497559
49,0.8988400101661682,0.7013936638832092,0.0003162278,0.3695000112056732,4.752864837646484
50,0.8995599746704102,0.7054842710494995,0.001,0.3555000126361847,4.873894691467285
51,0.8921999931335449,0.7275300621986389,0.001,0.3596000075340271,4.839842796325684
52,0.8960999846458435,0.7161507606506348,0.001,0.3601999878883362,4.715531826019287
53,0.8999599814414978,0.7076824903488159,0.001,0.3610000014305115,5.006618976593018
54,0.9007800221443176,0.7034071087837219,0.0003162278,0.3671000003814697,4.766659736633301
55,0.9110000133514404,0.6749827861785889,0.001,0.364300012588501,4.763992786407471
