epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.054420001804828644,4.691115856170654,0.001,0.056699998676776886,4.4706573486328125
1,0.13646000623703003,3.9331140518188477,0.001,0.14259999990463257,3.900010824203491
2,0.19957999885082245,3.5279057025909424,0.001,0.18320000171661377,3.6505937576293945
3,0.24819999933242798,3.262059450149536,0.001,0.24160000681877136,3.2934882640838623
4,0.2843799889087677,3.0524203777313232,0.001,0.21870000660419464,3.4809727668762207
5,0.3214400112628937,2.8740437030792236,0.001,0.24549999833106995,3.4260594844818115
6,0.346780002117157,2.7325186729431152,0.001,0.2793000042438507,3.15578556060791
7,0.3742600083351135,2.6017730236053467,0.001,0.2904999852180481,3.0795750617980957
8,0.3970400094985962,2.4900074005126953,0.001,0.2655999958515167,3.2994167804718018
9,0.4163599908351898,2.393378734588623,0.001,0.2996000051498413,3.0627262592315674
10,0.43529999256134033,2.310993194580078,0.001,0.31940001249313354,2.9590156078338623
11,0.45135998725891113,2.2311108112335205,0.001,0.335099995136261,2.8442227840423584
12,0.4697200059890747,2.158565044403076,0.001,0.31369999051094055,3.0020415782928467
13,0.48655998706817627,2.091744899749756,0.001,0.29750001430511475,3.2426092624664307
14,0.4996800124645233,2.030331611633301,0.001,0.3158000111579895,3.077834129333496
15,0.5130400061607361,1.9745817184448242,0.001,0.3050999939441681,3.346780776977539
16,0.5243800282478333,1.916290044784546,0.0003162278,0.302700012922287,3.174503803253174
17,0.5383800268173218,1.8545640707015991,0.001,0.32499998807907104,3.068027973175049
18,0.5542399883270264,1.8102874755859375,0.001,0.3280999958515167,3.1134331226348877
19,0.5629799962043762,1.7638927698135376,0.001,0.33000001311302185,3.1180269718170166
20,0.5754200220108032,1.7273218631744385,0.001,0.32919999957084656,3.1475279331207275
21,0.5825799703598022,1.6796026229858398,0.0003162278,0.3465000092983246,3.0771915912628174
22,0.5963600277900696,1.6318788528442383,0.001,0.32190001010894775,3.218003988265991
23,0.6013799905776978,1.606555461883545,0.001,0.31520000100135803,3.373929023742676
24,0.6121199727058411,1.5636465549468994,0.001,0.3149000108242035,3.445230007171631
25,0.6220200061798096,1.5293201208114624,0.001,0.3082999885082245,3.4787700176239014
26,0.6324800252914429,1.4958614110946655,0.0003162278,0.3325999975204468,3.360661029815674
27,0.6401000022888184,1.4659597873687744,0.001,0.34130001068115234,3.3129992485046387
28,0.6479799747467041,1.43278169631958,0.001,0.31189998984336853,3.6082284450531006
29,0.6572399735450745,1.4061342477798462,0.001,0.3181999921798706,3.4544520378112793
30,0.6607400178909302,1.3822458982467651,0.001,0.3197999894618988,3.4606873989105225
31,0.6706799864768982,1.3515444993972778,0.0003162278,0.34769999980926514,3.3492209911346436
32,0.6783000230789185,1.3325409889221191,0.001,0.33899998664855957,3.612272262573242
33,0.6809399724006653,1.320146918296814,0.001,0.3375999927520752,3.4665207862854004
34,0.6876599788665771,1.2896010875701904,0.001,0.32249999046325684,3.508338689804077
35,0.6915000081062317,1.2726330757141113,0.001,0.3257000148296356,3.7429120540618896
36,0.7003600001335144,1.2462069988250732,0.0003162278,0.3474999964237213,3.43257999420166
37,0.7065399885177612,1.2272909879684448,0.001,0.29440000653266907,4.113857746124268
38,0.710919976234436,1.2041343450546265,0.001,0.2694999873638153,4.401210784912109
39,0.7152199745178223,1.1925463676452637,0.001,0.319599986076355,3.8358261585235596
40,0.722540020942688,1.170532464981079,0.001,0.32850000262260437,3.762545585632324
41,0.7253000140190125,1.1629220247268677,0.0003162278,0.2994999885559082,4.19033145904541
42,0.7302600145339966,1.1425812244415283,0.001,0.30219998955726624,3.9198625087738037
43,0.7346400022506714,1.128774881362915,0.001,0.325300008058548,3.8215129375457764
