epoch,accuracy,loss,lr,val_accuracy,val_loss
0,0.042580001056194305,4.752791404724121,0.001,0.029400000348687172,4.639651775360107
1,0.10890000313520432,4.083083629608154,0.001,0.1177000030875206,3.974914073944092
2,0.15425999462604523,3.779453754425049,0.001,0.17000000178813934,3.6921753883361816
3,0.1913599967956543,3.555850028991699,0.001,0.193900004029274,3.5513999462127686
4,0.22213999927043915,3.3767800331115723,0.001,0.21119999885559082,3.4268507957458496
5,0.2485000044107437,3.2271313667297363,0.001,0.20479999482631683,3.527352809906006
6,0.27052000164985657,3.09948468208313,0.001,0.2295999974012375,3.318932056427002
7,0.2912999987602234,2.9834890365600586,0.001,0.2393999993801117,3.2762844562530518
8,0.3084000051021576,2.88509464263916,0.001,0.26899999380111694,3.091198682785034
9,0.326200008392334,2.7921199798583984,0.001,0.28200000524520874,3.0269510746002197
10,0.34143999218940735,2.713576555252075,0.001,0.2750000059604645,3.108687162399292
11,0.3550800085067749,2.642998456954956,0.001,0.28369998931884766,3.0595951080322266
12,0.3680799901485443,2.577552556991577,0.001,0.2930999994277954,3.0142898559570312
13,0.3791399896144867,2.5219473838806152,0.001,0.2985999882221222,2.9881985187530518
14,0.390859991312027,2.4662997722625732,0.001,0.2971999943256378,3.005415201187134
15,0.40195998549461365,2.419278383255005,0.001,0.3000999987125397,2.973724842071533
16,0.4092000126838684,2.373077392578125,0.001,0.298799991607666,2.988809585571289
17,0.41999998688697815,2.3320999145507812,0.001,0.30970001220703125,2.906820774078369
18,0.42739999294281006,2.2949464321136475,0.001,0.3052000105381012,2.947007417678833
19,0.43959999084472656,2.2503819465637207,0.001,0.3109000027179718,2.9322867393493652
20,0.4431000053882599,2.2255685329437256,0.001,0.3086000084877014,2.9399702548980713
21,0.45320001244544983,2.185102701187134,0.001,0.3312000036239624,2.8496744632720947
22,0.4596399962902069,2.1597423553466797,0.001,0.2939000129699707,3.0530436038970947
23,0.4673199951648712,2.1234018802642822,0.001,0.31540000438690186,2.9539718627929688
24,0.4725399911403656,2.0990612506866455,0.001,0.3181999921798706,2.9447999000549316
25,0.4763999879360199,2.079957962036133,0.001,0.328900009393692,2.8791370391845703
26,0.4830000102519989,2.0460240840911865,0.0003162278,0.3163999915122986,2.9340004920959473
27,0.48965999484062195,2.0209107398986816,0.001,0.31929999589920044,2.990107774734497
28,0.49654000997543335,1.9983090162277222,0.001,0.31929999589920044,2.9818689823150635
29,0.49869999289512634,1.9778187274932861,0.001,0.323199987411499,2.9892871379852295
30,0.5046399831771851,1.9543811082839966,0.001,0.3212999999523163,3.011737585067749
31,0.5077999830245972,1.9374531507492065,0.0003162278,0.29660001397132874,3.1351404190063477
32,0.5132200121879578,1.92193603515625,0.001,0.302700012922287,3.224760055541992
33,0.5195800065994263,1.8946501016616821,0.001,0.32120001316070557,3.097433090209961
34,0.5228000283241272,1.8813649415969849,0.001,0.3253999948501587,3.0621304512023926
35,0.5298200249671936,1.8599579334259033,0.001,0.3084000051021576,3.2006897926330566
36,0.5321999788284302,1.8451918363571167,0.0003162278,0.33070001006126404,3.0259158611297607
37,0.5346599817276001,1.8287849426269531,0.001,0.3068999946117401,3.217258930206299
