epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.08033999800682068;4.624676704406738;0.001;0.09470000118017197;4.207308769226074
1;0.19162000715732574;3.652303457260132;0.001;0.18770000338554382;3.704580545425415
2;0.2680799961090088;3.23100209236145;0.001;0.2304999977350235;3.4610817432403564
3;0.3324800133705139;2.887834310531616;0.001;0.28769999742507935;3.159771203994751
4;0.38929998874664307;2.625040292739868;0.001;0.33550000190734863;2.927476167678833
5;0.4377399981021881;2.4076762199401855;0.001;0.3310999870300293;3.1333606243133545
6;0.4745199978351593;2.237107992172241;0.001;0.3546000123023987;2.8414058685302734
7;0.5071600079536438;2.1015727519989014;0.001;0.38580000400543213;2.73805832862854
8;0.5387200117111206;1.9770519733428955;0.001;0.3847000002861023;2.800339698791504
9;0.5687999725341797;1.856673002243042;0.001;0.384799987077713;2.814223527908325
10;0.594760000705719;1.7536150217056274;0.001;0.3926999866962433;2.7690975666046143
11;0.6213799715042114;1.6576367616653442;0.001;0.40549999475479126;2.842334747314453
12;0.6469600200653076;1.5622867345809937;0.0003162278;0.41260001063346863;2.7960727214813232
13;0.6701200008392334;1.4808616638183594;0.001;0.40720000863075256;2.9123778343200684
14;0.6922799944877625;1.4006221294403076;0.001;0.4253000020980835;2.9001667499542236
15;0.7132200002670288;1.3285025358200073;0.001;0.42559999227523804;2.8393161296844482
16;0.7358400225639343;1.2553787231445312;0.001;0.4196000099182129;3.1764075756073
17;0.7538800239562988;1.192665457725525;0.0003162278;0.39489999413490295;3.2625489234924316
18;0.7752599716186523;1.1281237602233887;0.001;0.4072999954223633;3.184910774230957
19;0.7924000024795532;1.0726089477539062;0.001;0.3953000009059906;3.4702906608581543
20;0.8048800230026245;1.0356104373931885;0.001;0.43389999866485596;3.13773250579834
21;0.8149200081825256;1.0050538778305054;0.001;0.3686000108718872;4.073284149169922
22;0.8288400173187256;0.9640700221061707;0.0003162278;0.3799999952316284;3.749314546585083
23;0.836080014705658;0.9438254833221436;0.001;0.37860000133514404;3.9503817558288574
24;0.8498200178146362;0.9066300988197327;0.001;0.4106000065803528;3.6548376083374023
25;0.8612599968910217;0.8799251317977905;0.001;0.3871999979019165;4.051120281219482
26;0.8656600117683411;0.8708792924880981;0.001;0.3833000063896179;4.295540809631348
27;0.8655200004577637;0.8649567365646362;0.0003162278;0.3601999878883362;4.342818737030029
28;0.8761000037193298;0.8367906212806702;0.001;0.3813999891281128;4.2966485023498535
29;0.8827999830245972;0.8214356899261475;0.001;0.3822999894618988;4.263375282287598
30;0.8842599987983704;0.8233003616333008;0.001;0.3952000141143799;4.019662380218506
31;0.8881999850273132;0.8166050910949707;0.001;0.3978999853134155;4.021322727203369
32;0.8886200189590454;0.8135529160499573;0.0003162278;0.38370001316070557;4.911647796630859
33;0.8956599831581116;0.8019894361495972;0.001;0.37689998745918274;4.53365421295166
34;0.8964800238609314;0.7986246943473816;0.001;0.3743000030517578;4.855703353881836
35;0.9022200107574463;0.7880562543869019;0.001;0.38929998874664307;4.427749156951904
36;0.9021999835968018;0.7863975167274475;0.001;0.39809998869895935;4.4724650382995605
37;0.902999997138977;0.7823137640953064;0.0003162278;0.3707999885082245;4.6858062744140625
38;0.9051399827003479;0.7865067720413208;0.001;0.3968999981880188;4.300981044769287
39;0.90420001745224;0.7877550721168518;0.001;0.3977000117301941;4.331988334655762
40;0.9183400273323059;0.7494893074035645;0.001;0.41119998693466187;4.267732620239258
41;0.9075599908828735;0.7791897058486938;0.001;0.4058000147342682;4.326499938964844
42;0.9079800248146057;0.7855286598205566;0.0003162278;0.36500000953674316;4.939536094665527
43;0.9156799912452698;0.7628188133239746;0.001;0.4059000015258789;4.329871654510498
44;0.9153599739074707;0.7633535861968994;0.001;0.396699994802475;4.634742736816406
45;0.9112200140953064;0.7772871851921082;0.001;0.42089998722076416;4.308897495269775
46;0.9208800196647644;0.7518916130065918;0.001;0.4043000042438507;4.49906587600708
47;0.9207800030708313;0.7534539103507996;0.0003162278;0.3788999915122986;4.711435317993164
48;0.9153800010681152;0.7738369703292847;0.001;0.39570000767707825;4.687016487121582
49;0.9203400015830994;0.7577314972877502;0.001;0.4138999879360199;4.420631408691406
50;0.9186000227928162;0.7665718793869019;0.001;0.38260000944137573;4.907670974731445
51;0.9223799705505371;0.7586968541145325;0.001;0.41269999742507935;4.2940239906311035
52;0.9185799956321716;0.7677921056747437;0.0003162278;0.4099999964237213;4.440586090087891
53;0.927299976348877;0.7449713945388794;0.001;0.3603000044822693;5.320401668548584
54;0.9223799705505371;0.7583965063095093;0.001;0.4043000042438507;4.444481372833252
55;0.9248200058937073;0.7571211457252502;0.001;0.3962000012397766;4.5990705490112305
56;0.9226400256156921;0.7593579888343811;0.001;0.3926999866962433;4.829296588897705
57;0.930079996585846;0.7431457042694092;0.0003162278;0.40619999170303345;4.638453483581543
58;0.9265400171279907;0.7487764954566956;0.001;0.40950000286102295;4.7236809730529785
59;0.924239993095398;0.7572691440582275;0.001;0.398499995470047;4.836376667022705
60;0.9322999715805054;0.7349926829338074;0.001;0.3711000084877014;5.464416980743408
61;0.9235399961471558;0.7587192058563232;0.001;0.3977999985218048;5.034189224243164
62;0.9231200218200684;0.7655268907546997;0.0003162278;0.3856000006198883;4.972433567047119
63;0.9355999827384949;0.7279865741729736;0.001;0.3564000129699707;5.458404064178467
64;0.9308000206947327;0.7396219372749329;0.001;0.3896999955177307;5.023218631744385
65;0.9243800044059753;0.7594848275184631;0.001;0.3995000123977661;4.862686634063721
66;0.9259200096130371;0.7596107125282288;0.001;0.3846000134944916;5.091268539428711
67;0.9347599744796753;0.7293171286582947;0.0003162278;0.4065000116825104;4.8194169998168945
68;0.9333000183105469;0.7348926663398743;0.001;0.3817000091075897;5.213704586029053
69;0.9267399907112122;0.7537533044815063;0.001;0.4018999934196472;4.61433744430542
70;0.9315199851989746;0.7432518601417542;0.001;0.3806999921798706;4.824454307556152
71;0.9312800168991089;0.7400789260864258;0.001;0.4016999900341034;5.009410381317139
72;0.9330599904060364;0.7361049056053162;0.0003162278;0.38280001282691956;5.165937900543213
73;0.9276400208473206;0.7531464695930481;0.001;0.4131999909877777;4.627865791320801
74;0.9361000061035156;0.7297331094741821;0.001;0.4092999994754791;4.720821380615234
75;0.9337000250816345;0.7369939088821411;0.001;0.40470001101493835;4.8190598487854
76;0.9323400259017944;0.7385914921760559;0.001;0.3982999920845032;4.723941802978516
77;0.9314200282096863;0.7407257556915283;0.0003162278;0.40689998865127563;4.951350212097168
78;0.9279599785804749;0.7522878050804138;0.001;0.39500001072883606;5.060131072998047
79;0.9358599781990051;0.7298497557640076;0.001;0.40049999952316284;4.768529415130615
80;0.9390599727630615;0.7217492461204529;0.001;0.3977999985218048;5.333058834075928
81;0.9811999797821045;0.6022492051124573;1e-04;0.4999000132083893;3.5939488410949707
82;0.9979199767112732;0.5527779459953308;3.1622774e-05;0.5069000124931335;3.607454299926758
83;0.9993799924850464;0.5421129465103149;1e-04;0.5059000253677368;3.611424207687378
84;0.9995599985122681;0.5344672203063965;1e-04;0.5054000020027161;3.6395952701568604
