epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.45146000385284424;1.6603875160217285;0.001;0.4422000050544739;1.7467695474624634
1;0.6001200079917908;1.256401777267456;0.001;0.588699996471405;1.2960418462753296
2;0.6666200160980225;1.0762766599655151;0.001;0.6355000138282776;1.1696666479110718
3;0.7127000093460083;0.9524969458580017;0.001;0.5436000227928162;1.5618726015090942
4;0.7506399750709534;0.850667417049408;0.001;0.6887999773025513;1.0346689224243164
5;0.7775999903678894;0.774470865726471;0.001;0.7027000188827515;0.9899994134902954
6;0.8037400245666504;0.7041277885437012;0.001;0.661899983882904;1.1659955978393555
7;0.8218799829483032;0.6497284770011902;0.001;0.5925999879837036;1.547823190689087
8;0.841480016708374;0.5962544083595276;0.001;0.6392999887466431;1.2652218341827393
9;0.8566799759864807;0.5550534129142761;0.001;0.6176999807357788;1.6081438064575195
10;0.8724600076675415;0.5094190239906311;0.0003162278;0.7324000000953674;1.0087897777557373
11;0.8856199979782104;0.47327280044555664;0.001;0.6694999933242798;1.3631079196929932
12;0.896399974822998;0.442242294549942;0.001;0.6747999787330627;1.2915250062942505
13;0.9092000126838684;0.4087654650211334;0.001;0.6809999942779541;1.4122761487960815
14;0.9179999828338623;0.3830223083496094;0.001;0.6923999786376953;1.3540641069412231
15;0.9236599802970886;0.3655453026294708;0.0003162278;0.6327000260353088;1.680934190750122
16;0.9349799752235413;0.3422676920890808;0.001;0.6791999936103821;1.4900121688842773
17;0.9398999810218811;0.3238993287086487;0.001;0.6675999760627747;1.6539033651351929
18;0.9440799951553345;0.31644508242607117;0.001;0.683899998664856;1.5449330806732178
19;0.9444000124931335;0.31441861391067505;0.001;0.6144999861717224;2.156367778778076
20;0.9489399790763855;0.30063915252685547;0.0003162278;0.6144999861717224;2.236863374710083
21;0.9527400135993958;0.2930436134338379;0.001;0.7315999865531921;1.3787696361541748
22;0.9550999999046326;0.28644034266471863;0.001;0.6779000163078308;1.7067359685897827
23;0.9556199908256531;0.2874213457107544;0.001;0.6765000224113464;1.7282387018203735
24;0.9568600058555603;0.2834630608558655;0.001;0.7074999809265137;1.5201139450073242
25;0.9610599875450134;0.27302753925323486;0.0003162278;0.6626999974250793;2.1615254878997803
26;0.959659993648529;0.27910304069519043;0.001;0.6484000086784363;2.2856202125549316
27;0.963100016117096;0.2674575746059418;0.001;0.6660000085830688;2.021771192550659
28;0.9614599943161011;0.273982435464859;0.001;0.732699990272522;1.3852266073226929
29;0.9626799821853638;0.2688252925872803;0.001;0.6593999862670898;2.1853678226470947
30;0.9657599925994873;0.2625703811645508;0.0003162278;0.7307999730110168;1.574514627456665
31;0.9660000205039978;0.26394957304000854;0.001;0.64410001039505;2.406418561935425
32;0.9641000032424927;0.2705588638782501;0.001;0.7361000180244446;1.4581395387649536
33;0.9693199992179871;0.2569262981414795;0.001;0.725600004196167;1.5970559120178223
34;0.9669600129127502;0.2648383677005768;0.001;0.6917999982833862;1.7781156301498413
35;0.9659000039100647;0.26401063799858093;0.0003162278;0.692799985408783;1.8179274797439575
36;0.9669600129127502;0.2622070610523224;0.001;0.703000009059906;1.7161014080047607
37;0.9684799909591675;0.26104533672332764;0.001;0.6349999904632568;2.386465549468994
38;0.9677600264549255;0.26256057620048523;0.001;0.67330002784729;2.2116682529449463
39;0.9721800088882446;0.25183913111686707;0.001;0.6661999821662903;2.241992235183716
40;0.9692999720573425;0.25865110754966736;0.0003162278;0.6685000061988831;2.1048409938812256
41;0.9701399803161621;0.25777021050453186;0.001;0.669700026512146;2.1889705657958984
42;0.9689800143241882;0.25937312841415405;0.001;0.6611999869346619;2.0450737476348877
43;0.9706000089645386;0.25655436515808105;0.001;0.73089998960495;1.5248101949691772
44;0.9739000201225281;0.2490186095237732;0.001;0.7016000151634216;1.8258038759231567
45;0.9720199704170227;0.25502389669418335;0.0003162278;0.7135999798774719;1.7096941471099854
46;0.9703599810600281;0.25707927346229553;0.001;0.7218999862670898;1.61105215549469
47;0.9729599952697754;0.2510184645652771;0.001;0.7243000268936157;1.6765415668487549
48;0.9733200073242188;0.24834121763706207;0.001;0.7016000151634216;1.8616135120391846
49;0.9746999740600586;0.24766483902931213;0.001;0.6944000124931335;1.8584938049316406
50;0.9706199765205383;0.2573373019695282;0.0003162278;0.6725999712944031;2.347555160522461
51;0.9712399840354919;0.25640052556991577;0.001;0.6807000041007996;2.2460668087005615
