epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.08799999952316284;4.280412197113037;0.001;0.13349999487400055;3.889893054962158
1;0.1823199987411499;3.5877139568328857;0.001;0.17569999396800995;3.5841026306152344
2;0.2373799979686737;3.264899730682373;0.001;0.21930000185966492;3.3554835319519043
3;0.27834001183509827;3.02919340133667;0.001;0.2508000135421753;3.1749520301818848
4;0.317440003156662;2.8236775398254395;0.001;0.27959999442100525;2.9853408336639404
5;0.35100001096725464;2.657101631164551;0.001;0.28040000796318054;3.0303661823272705
6;0.37929999828338623;2.518373966217041;0.001;0.3086000084877014;2.932917594909668
7;0.40821999311447144;2.393859624862671;0.001;0.31929999589920044;2.9165492057800293
8;0.4271000027656555;2.298154830932617;0.001;0.33149999380111694;2.7711586952209473
9;0.4494999945163727;2.2028989791870117;0.001;0.3391999900341034;2.7235019207000732
10;0.4684799909591675;2.1246352195739746;0.001;0.31839999556541443;2.905165910720825
11;0.4832000136375427;2.0540525913238525;0.001;0.289900004863739;3.191195249557495
12;0.499099999666214;1.9839712381362915;0.001;0.36629998683929443;2.6505725383758545
13;0.5143600106239319;1.9229164123535156;0.001;0.2867000102996826;3.377476930618286
14;0.5268999934196472;1.8630273342132568;0.001;0.32330000400543213;3.048266649246216
15;0.5450599789619446;1.8040196895599365;0.001;0.3797999918460846;2.662936210632324
16;0.5569599866867065;1.749312400817871;0.001;0.36340001225471497;2.7737317085266113
17;0.5686600208282471;1.6991751194000244;0.0003162278;0.36309999227523804;2.8059659004211426
18;0.5789999961853027;1.658328652381897;0.001;0.3492000102996826;2.9464197158813477
19;0.5914400219917297;1.6108382940292358;0.001;0.3490000069141388;2.980581521987915
20;0.6000000238418579;1.571764588356018;0.001;0.35339999198913574;2.9242024421691895
21;0.613860011100769;1.5270943641662598;0.001;0.3546000123023987;3.0527899265289307
22;0.624779999256134;1.4874792098999023;0.0003162278;0.37540000677108765;2.8232531547546387
23;0.6325399875640869;1.4521971940994263;0.001;0.353300005197525;3.168297290802002
24;0.6401799917221069;1.4223814010620117;0.001;0.36399999260902405;2.9670190811157227
25;0.6504200100898743;1.383466124534607;0.001;0.35280001163482666;3.008331537246704
26;0.6560400128364563;1.355712652206421;0.001;0.3513999879360199;3.0498764514923096
27;0.66211998462677;1.3329418897628784;0.0003162278;0.34610000252723694;3.1725358963012695
28;0.6749399900436401;1.2996002435684204;0.001;0.359499990940094;3.1761560440063477
29;0.6821200251579285;1.2692344188690186;0.001;0.3752000033855438;2.9875428676605225
30;0.6900799870491028;1.2336176633834839;0.001;0.34060001373291016;3.4919464588165283
31;0.6948599815368652;1.222776174545288;0.001;0.35589998960494995;3.142958641052246
32;0.7018600106239319;1.1969051361083984;0.0003162278;0.3515999913215637;3.2869949340820312
33;0.7068399786949158;1.1679930686950684;0.001;0.33660000562667847;3.402132034301758
34;0.7113999724388123;1.1531997919082642;0.001;0.3659999966621399;3.118759870529175
35;0.7232000231742859;1.122327446937561;0.001;0.3573000133037567;3.2763726711273193
36;0.72434002161026;1.1154632568359375;0.001;0.34709998965263367;3.357166290283203
37;0.7279800176620483;1.097590446472168;0.0003162278;0.357699990272522;3.3053977489471436
38;0.740339994430542;1.0658648014068604;0.001;0.3675999939441681;3.22320556640625
39;0.7416999936103821;1.0547953844070435;0.001;0.3662000000476837;3.228409767150879
40;0.7425199747085571;1.0442883968353271;0.001;0.3508000075817108;3.54434871673584
41;0.7516199946403503;1.0230038166046143;0.001;0.36570000648498535;3.414738178253174
42;0.7559800148010254;1.005661964416504;0.0003162278;0.3499999940395355;3.5286953449249268
43;0.7576799988746643;0.9981232285499573;0.001;0.33820000290870667;3.956881284713745
44;0.7623599767684937;0.9839314818382263;0.001;0.3463999927043915;3.7055094242095947
45;0.7686200141906738;0.9656378626823425;0.001;0.351500004529953;3.736750364303589
46;0.7716599702835083;0.9542791247367859;0.001;0.362199991941452;3.5805773735046387
47;0.7744600176811218;0.9407922625541687;0.0003162278;0.35420000553131104;3.6876487731933594
48;0.7763800024986267;0.9399531483650208;0.001;0.35670000314712524;3.745675802230835
49;0.7776399850845337;0.9262117743492126;0.001;0.36469998955726624;3.606041431427002
50;0.7827000021934509;0.9182777404785156;0.001;0.3628000020980835;3.566403865814209
51;0.7807999849319458;0.9184793829917908;0.001;0.3700999915599823;3.621769905090332
52;0.7837399840354919;0.9090259671211243;0.0003162278;0.34439998865127563;3.897676944732666
53;0.7863399982452393;0.8961557745933533;0.001;0.33959999680519104;4.041120529174805
54;0.7900400161743164;0.895958423614502;0.001;0.358599990606308;3.822173833847046
55;0.7958800196647644;0.8712396621704102;0.001;0.3447999954223633;4.170070171356201
56;0.7965800166130066;0.8681954145431519;0.001;0.36309999227523804;3.6648645401000977
57;0.799019992351532;0.860116720199585;0.0003162278;0.3427000045776367;4.1751556396484375
58;0.8044800162315369;0.8474403619766235;0.001;0.3506999909877777;3.9123291969299316
59;0.8043799996376038;0.8453554511070251;0.001;0.35989999771118164;4.057337760925293
60;0.8030999898910522;0.8493514657020569;0.001;0.35499998927116394;3.942002058029175
