epoch;accuracy;loss;lr;val_accuracy;val_loss
0;0.47666001319885254;1.5914807319641113;0.001;0.4018999934196472;1.9468477964401245
1;0.6277999877929688;1.181966781616211;0.001;0.5999000072479248;1.3134931325912476
2;0.692579984664917;1.0100141763687134;0.001;0.6309000253677368;1.2060467004776
3;0.7327600121498108;0.8971710801124573;0.001;0.6003999710083008;1.3134551048278809
4;0.7687000036239624;0.8000428080558777;0.001;0.5835999846458435;1.3918484449386597
5;0.7934200167655945;0.7311393022537231;0.001;0.6693000197410583;1.1815307140350342
6;0.8151999711990356;0.6710429787635803;0.001;0.5925999879837036;1.4523987770080566
7;0.8366199731826782;0.6107569932937622;0.001;0.6556000113487244;1.203885793685913
8;0.8539599776268005;0.5588763356208801;0.001;0.6248000264167786;1.498112440109253
9;0.8704400062561035;0.5148158073425293;0.001;0.70169997215271;1.098940372467041
10;0.8825399875640869;0.4780312776565552;0.001;0.6793000102043152;1.2886961698532104
11;0.8983399868011475;0.43804609775543213;0.001;0.6442000269889832;1.4238802194595337
12;0.9060999751091003;0.41591331362724304;0.001;0.6704999804496765;1.430061936378479
13;0.9142600297927856;0.3918003439903259;0.001;0.661899983882904;1.5983527898788452
14;0.924239993095398;0.3688078820705414;0.0003162278;0.7096999883651733;1.2589473724365234
15;0.9325399994850159;0.34331801533699036;0.001;0.7053999900817871;1.3374786376953125
16;0.9388800263404846;0.3287871778011322;0.001;0.6678000092506409;1.6697973012924194
17;0.9409400224685669;0.32113659381866455;0.001;0.7089999914169312;1.403944730758667
18;0.944920003414154;0.31339046359062195;0.001;0.6834999918937683;1.684781789779663
19;0.952180027961731;0.2956015169620514;0.0003162278;0.6502000093460083;1.8246171474456787
20;0.9496600031852722;0.3009081780910492;0.001;0.6283000111579895;2.0054075717926025
21;0.9550600051879883;0.2880588471889496;0.001;0.7053999900817871;1.4850246906280518
22;0.9553400278091431;0.2863413393497467;0.001;0.7063999772071838;1.5063269138336182
23;0.9617000222206116;0.27208414673805237;0.001;0.6802999973297119;1.6845635175704956
24;0.9593799710273743;0.27792850136756897;0.0003162278;0.6473000049591064;1.9955724477767944
25;0.9574400186538696;0.2829076051712036;0.001;0.603600025177002;2.4484426975250244
26;0.9627599716186523;0.26940616965293884;0.001;0.6931999921798706;1.7955886125564575
27;0.9638199806213379;0.2678454518318176;0.001;0.6786999702453613;1.721105694770813
28;0.9632400274276733;0.2700203061103821;0.001;0.6881999969482422;1.828599214553833
29;0.9635800123214722;0.2686447203159332;0.0003162278;0.6578999757766724;2.1814792156219482
30;0.9627400040626526;0.2716495990753174;0.001;0.7125999927520752;1.6005959510803223
31;0.9641000032424927;0.267956018447876;0.001;0.636900007724762;2.3548450469970703
32;0.9646199941635132;0.2692228853702545;0.001;0.6759999990463257;1.9372891187667847
33;0.9683200120925903;0.25887739658355713;0.001;0.7042999863624573;1.8737881183624268
34;0.9670000076293945;0.2625076174736023;0.0003162278;0.7178000211715698;1.600166916847229
35;0.9625599980354309;0.2751510739326477;0.001;0.7050999999046326;1.7007859945297241
36;0.9650999903678894;0.26710912585258484;0.001;0.7070000171661377;1.6285899877548218
37;0.9726399779319763;0.2523213326931;0.001;0.7085000276565552;1.854704737663269
38;0.9698600172996521;0.2591690123081207;0.001;0.7131999731063843;1.697149395942688
39;0.9664599895477295;0.2668223977088928;0.0003162278;0.6700000166893005;2.0585057735443115
40;0.972540020942688;0.24985794723033905;0.001;0.6499999761581421;2.2390291690826416
41;0.9683799743652344;0.2673591077327728;0.001;0.6970999836921692;2.0711922645568848
42;0.9698600172996521;0.2589375078678131;0.001;0.675000011920929;2.1588172912597656
43;0.9714800119400024;0.2544845938682556;0.001;0.6733999848365784;2.34657621383667
44;0.9674000144004822;0.2656729221343994;0.0003162278;0.6455000042915344;2.5196664333343506
